10,8569,
1.000000,20.000000,1.000000,1.000000,1.000000,
1.000000,40.000000,1.000000,1.000000,1.000000,
1.000000,60.000000,1.000000,1.000000,1.000000,
1.000000,80.000000,1.000000,1.000000,1.000000,
1.000000,100.000000,1.000000,1.000000,1.000000,
1.000000,120.000000,1.000000,1.000000,1.000000,
1.000000,140.000000,1.000000,1.000000,1.000000,
1.000000,160.000000,1.000000,1.000000,1.000000,
1.000000,180.000000,1.000000,1.000000,1.000000,
1.000000,200.000000,1.000000,1.000000,1.000000,
1.000000,220.000000,1.000000,1.000000,1.000000,
1.000000,240.000000,1.000000,1.000000,1.000000,
1.000000,260.000000,1.000000,1.000000,1.000000,
1.000000,280.000000,1.000000,1.000000,1.000000,
1.000000,300.000000,1.000000,1.000000,1.000000,
1.000000,320.000000,1.000000,1.000000,1.000000,
1.000000,340.000000,1.000000,1.000000,1.000000,
1.000000,360.000000,1.000000,1.000000,1.000000,
1.000000,380.000000,1.000000,1.000000,1.000000,
1.000000,400.000000,1.000000,1.000000,1.000000,
1.000000,420.000000,1.000000,1.000000,1.000000,
1.000000,440.000000,1.000000,1.000000,1.000000,
1.000000,460.000000,1.000000,1.000000,1.000000,
1.000000,480.000000,1.000000,1.000000,1.000000,
1.000000,500.000000,1.000000,1.000000,1.000000,
1.000000,520.000000,1.000000,1.000000,1.000000,
1.000000,540.000000,1.000000,1.000000,1.000000,
1.000000,560.000000,1.000000,1.000000,1.000000,
1.000000,580.000000,1.000000,1.000000,1.000000,
1.000000,600.000000,1.000000,1.000000,1.000000,
1.000000,620.000000,1.000000,1.000000,1.000000,
1.000000,640.000000,1.000000,1.000000,1.000000,
1.000000,660.000000,1.000000,1.000000,1.000000,
1.000000,680.000000,1.000000,1.000000,1.000000,
1.000000,700.000000,1.000000,1.000000,1.000000,
1.000000,720.000000,1.000000,1.000000,1.000000,
1.000000,740.000000,1.000000,1.000000,1.000000,
1.000000,760.000000,1.000000,1.000000,1.000000,
1.000000,780.000000,1.000000,1.000000,1.000000,
1.000000,800.000000,1.000000,1.000000,1.000000,
1.000000,820.000000,1.000000,1.000000,1.000000,
1.000000,840.000000,1.000000,1.000000,1.000000,
1.000000,860.000000,1.000000,1.000000,1.000000,
1.000000,880.000000,1.000000,1.000000,1.000000,
1.000000,900.000000,1.000000,1.000000,1.000000,
1.000000,920.000000,1.000000,1.000000,1.000000,
1.000000,940.000000,1.000000,1.000000,1.000000,
1.000000,960.000000,1.000000,1.000000,1.000000,
1.000000,980.000000,1.000000,1.000000,1.000000,
1.000000,1000.000000,1.000000,1.000000,1.000000,
4.000000,20.000000,1.000000,1.000000,1.000000,
4.000000,40.000000,1.000000,1.000000,1.000000,
4.000000,60.000000,1.000000,1.000000,1.000000,
4.000000,80.000000,1.000000,1.000000,1.000000,
4.000000,100.000000,1.001100,1.000000,1.000550,
4.000000,120.000000,1.007709,1.006603,1.007156,
4.000000,140.000000,1.018841,1.021123,1.019982,
4.000000,160.000000,1.047395,1.046767,1.047081,
4.000000,180.000000,1.069080,1.062086,1.065583,
4.000000,200.000000,1.078087,1.072069,1.075078,
4.000000,220.000000,1.090406,1.089237,1.089821,
4.000000,240.000000,1.092345,1.093432,1.092888,
4.000000,260.000000,1.099527,1.097868,1.098697,
4.000000,280.000000,1.101107,1.096889,1.098998,
4.000000,300.000000,1.099378,1.103372,1.101375,
4.000000,320.000000,1.107978,1.107023,1.107500,
4.000000,340.000000,1.107043,1.104454,1.105749,
4.000000,360.000000,1.114076,1.106057,1.110067,
4.000000,380.000000,1.107962,1.107063,1.107513,
4.000000,400.000000,1.110344,1.108809,1.109577,
4.000000,420.000000,1.113613,1.114701,1.114157,
4.000000,440.000000,1.114953,1.113430,1.114192,
4.000000,460.000000,1.111780,1.112033,1.111907,
4.000000,480.000000,1.111673,1.107485,1.109579,
4.000000,500.000000,1.116992,1.108892,1.112942,
4.000000,520.000000,1.118994,1.110957,1.114976,
4.000000,540.000000,1.105382,1.108824,1.107103,
4.000000,560.000000,1.110079,1.103782,1.106931,
4.000000,580.000000,1.113928,1.108576,1.111252,
4.000000,600.000000,1.104622,1.112915,1.108769,
4.000000,620.000000,1.114766,1.109492,1.112129,
4.000000,640.000000,1.106709,1.106180,1.106444,
4.000000,660.000000,1.106632,1.101634,1.104133,
4.000000,680.000000,1.107433,1.101202,1.104317,
4.000000,700.000000,1.108368,1.099060,1.103714,
4.000000,720.000000,1.104196,1.105986,1.105091,
4.000000,740.000000,1.103318,1.100677,1.101997,
4.000000,760.000000,1.101752,1.100237,1.100995,
4.000000,780.000000,1.094676,1.101338,1.098007,
4.000000,800.000000,1.105004,1.101174,1.103089,
4.000000,820.000000,1.102754,1.096141,1.099447,
4.000000,840.000000,1.094444,1.097156,1.095800,
4.000000,860.000000,1.096622,1.095649,1.096135,
4.000000,880.000000,1.097426,1.087842,1.092634,
4.000000,900.000000,1.093569,1.090043,1.091806,
4.000000,920.000000,1.095026,1.093819,1.094423,
4.000000,940.000000,1.096340,1.096774,1.096557,
4.000000,960.000000,1.092252,1.091082,1.091667,
4.000000,980.000000,1.087710,1.091839,1.089774,
4.000000,1000.000000,1.089896,1.094585,1.092240,
7.000000,20.000000,1.000000,1.000000,1.000000,
7.000000,40.000000,1.000000,1.000000,1.000000,
7.000000,60.000000,1.000000,1.000000,1.000000,
7.000000,80.000000,1.000000,1.000000,1.000000,
7.000000,100.000000,1.000000,1.000000,1.000000,
7.000000,120.000000,1.000700,1.000000,1.000350,
7.000000,140.000000,1.010813,1.008212,1.009512,
7.000000,160.000000,1.027711,1.032937,1.030324,
7.000000,180.000000,1.046921,1.052787,1.049854,
7.000000,200.000000,1.066798,1.069883,1.068340,
7.000000,220.000000,1.077383,1.081458,1.079421,
7.000000,240.000000,1.087195,1.086905,1.087050,
7.000000,260.000000,1.096862,1.093692,1.095277,
7.000000,280.000000,1.098129,1.099531,1.098830,
7.000000,300.000000,1.107540,1.099081,1.103311,
7.000000,320.000000,1.103775,1.099183,1.101479,
7.000000,340.000000,1.106164,1.098307,1.102235,
7.000000,360.000000,1.103247,1.104414,1.103831,
7.000000,380.000000,1.105517,1.106516,1.106017,
7.000000,400.000000,1.104481,1.104379,1.104430,
7.000000,420.000000,1.103667,1.098389,1.101028,
7.000000,440.000000,1.108840,1.102407,1.105623,
7.000000,460.000000,1.100878,1.100255,1.100567,
7.000000,480.000000,1.106309,1.103488,1.104899,
7.000000,500.000000,1.101419,1.102657,1.102038,
7.000000,520.000000,1.095055,1.093878,1.094467,
7.000000,540.000000,1.104167,1.095691,1.099929,
7.000000,560.000000,1.102202,1.100815,1.101509,
7.000000,580.000000,1.103633,1.096507,1.100070,
7.000000,600.000000,1.103113,1.091034,1.097074,
7.000000,620.000000,1.099650,1.094653,1.097152,
7.000000,640.000000,1.097371,1.095761,1.096566,
7.000000,660.000000,1.101912,1.091841,1.096877,
7.000000,680.000000,1.099064,1.089631,1.094347,
7.000000,700.000000,1.091810,1.090896,1.091353,
7.000000,720.000000,1.089388,1.084270,1.086829,
7.000000,740.000000,1.092408,1.090428,1.091418,
7.000000,760.000000,1.089763,1.083296,1.086529,
7.000000,780.000000,1.090091,1.090389,1.090240,
7.000000,800.000000,1.083308,1.086194,1.084751,
7.000000,820.000000,1.089936,1.082873,1.086405,
7.000000,840.000000,1.083320,1.080628,1.081974,
7.000000,860.000000,1.087208,1.084278,1.085743,
7.000000,880.000000,1.083530,1.081913,1.082721,
7.000000,900.000000,1.084773,1.077649,1.081211,
7.000000,920.000000,1.077850,1.086463,1.082156,
7.000000,940.000000,1.082096,1.082837,1.082466,
7.000000,960.000000,1.086146,1.077022,1.081584,
7.000000,980.000000,1.079811,1.074637,1.077224,
7.000000,1000.000000,1.079695,1.074183,1.076939,
